source,text,created,compound,positive,negative,neutral,tweets ago
@FoxNews,"Brett Kavanaugh's friend Mark Judge interviewed by FBI, lawyer reveals. https://t.co/gZzP1EQtb4",Tue Oct 02 09:00:01 +0000 2018,0.4939,0.242,0.0,0.758,97
@FoxNews,".@POTUS during a rally Monday night: ""Democrats are willing to do anything, and to hurt anyone, to get their way, l… https://t.co/JsI9IBoxEe",Tue Oct 02 08:45:00 +0000 2018,-0.5267,0.0,0.145,0.855,98
@FoxNews,Far-left cartoonist accused of targeting Kavanaugh's 10-year-old daughter in vicious cartoon. https://t.co/SMR07HoBrl,Tue Oct 02 08:15:00 +0000 2018,-0.5719,0.0,0.32,0.68,99
@FoxNews,WOW: A homecoming king gave his crown away to an autistic student after he ran on the field when the winners were a… https://t.co/0cNdH1VUQy,Tue Oct 02 08:00:00 +0000 2018,0.824,0.267,0.0,0.733,100
@nytimes,"As the 1980s ended, Donald Trump’s big bets began to go bust. Trump Shuttle was failing to make loan payments withi… https://t.co/fdTcY4KG0e",Tue Oct 02 20:45:22 +0000 2018,-0.5106,0.0,0.136,0.864,1
@nytimes,"In President Trump’s version of how he got rich, he parlayed a $1 million loan from his father into a $10 billion e… https://t.co/balhaT0Y0q",Tue Oct 02 20:35:13 +0000 2018,0.5574,0.146,0.0,0.854,2
@nytimes,"We hope you have time to read the complete investigation by @DavidBarstow, @SusanneCraig and @RussBuettner. But if… https://t.co/3KRrQ19354",Tue Oct 02 20:25:18 +0000 2018,0.2382,0.103,0.0,0.897,3
@nytimes,What emerges from this body of evidence is a financial biography of the 45th president fundamentally at odds with t… https://t.co/gsJyG94wEH,Tue Oct 02 20:14:17 +0000 2018,0.0,0.0,0.0,1.0,4
@nytimes,The New York Times’s findings are based on interviews with Fred Trump’s former employees and advisers and more than… https://t.co/LHEXeqxf5t,Tue Oct 02 19:44:52 +0000 2018,0.0,0.0,0.0,1.0,5
@nytimes,"Trump declined repeated requests over several weeks to comment for this article. But a lawyer for Trump, Charles J.… https://t.co/Pf01JULG2i",Tue Oct 02 19:40:35 +0000 2018,0.0,0.0,0.0,1.0,6
@nytimes,President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more t… https://t.co/lhuCsng9Wi,Tue Oct 02 19:26:51 +0000 2018,0.0,0.0,0.0,1.0,7
@nytimes,"Primera Air, a small low-cost airline, filed for bankruptcy and ceased flying on Monday night, leaving hundreds of… https://t.co/PIC0H5zEEW",Tue Oct 02 18:50:05 +0000 2018,0.0,0.0,0.0,1.0,8
@nytimes,"If you're looking to help victims of the earthquake and tsunami that struck Indonesia, here is some guidance, and a… https://t.co/1P56jAWnkU",Tue Oct 02 18:35:04 +0000 2018,-0.1531,0.108,0.172,0.72,9
@nytimes,"RT @Nate_Cohn: Virginia 2, final. Taylor (R, inc) 49, Luria (D) 41
This is probably our best result for the Republicans in weeks. Didn't ex…",Tue Oct 02 18:10:06 +0000 2018,0.6369,0.149,0.0,0.851,10
@nytimes,"""Rather than clarifying the cause of a murky issue, 'toxic' often does the opposite,"" writes Lauren Oyler https://t.co/kL0A7ZeKKj",Tue Oct 02 18:00:10 +0000 2018,0.0,0.0,0.0,1.0,11
@nytimes,RT @rudoren: ‘What the (Insert Extreme Word of Choice) Is Going On Over There?’   The imitable ⁦@sarahlyall⁩ helps readers outside the US u…,Tue Oct 02 17:50:04 +0000 2018,0.3818,0.106,0.0,0.894,12
@nytimes,"In an election year that has included alarming portents of global warming, the one place that climate change rarely… https://t.co/urPRErl29O",Tue Oct 02 17:45:08 +0000 2018,0.0258,0.076,0.071,0.853,13
@nytimes,RT @nytvideo: About 70 percent of immigrants in U.S. prisons are being overseen by privately held companies. How did this happen? @RetroRep…,Tue Oct 02 17:35:02 +0000 2018,0.0,0.0,0.0,1.0,14
@nytimes,"Saving money, especially right after college, seems impossible. But the sooner you start, the easier it is. We prom… https://t.co/G52mYPrQvS",Tue Oct 02 17:25:02 +0000 2018,0.5719,0.163,0.0,0.837,15
@nytimes,Plants. A fresh coat of paint. Mementos. Here's how recent college graduates make shoe-box-size spaces feel like ho… https://t.co/REeASBGj20,Tue Oct 02 17:10:02 +0000 2018,0.5859,0.231,0.0,0.769,16
@nytimes,"RT @patrickhealynyt: Pretty cool: Alex Burns, one of our best NY Times political reporters, is texting first-hand insights, intel &amp; experie…",Tue Oct 02 17:00:12 +0000 2018,0.8658,0.35,0.0,0.65,17
@nytimes,Before and after photos show the destruction left in the wake of an earthquake and resulting tsunami that struck In… https://t.co/en0SsepBam,Tue Oct 02 16:50:04 +0000 2018,-0.6908,0.0,0.231,0.769,18
@nytimes,"RT @Nate_Cohn: Arizona 2, final. Kirkpatrick (D) 50, Marquez Peterson (R) 39
This seat was already thought to lean Democratic, though there…",Tue Oct 02 16:40:07 +0000 2018,0.0,0.0,0.0,1.0,19
@nytimes,"Tesla said Tuesday that it produced 80,142 cars in the 3rd quarter, a 50% rise from the 2nd quarter https://t.co/t6K5iAxKKi",Tue Oct 02 16:30:11 +0000 2018,0.0,0.0,0.0,1.0,20
@nytimes,"RT @nytopinion: The new leading presidential candidate in the polls in Brazil is a former military officer, Jair Bolsonaro, a far-right can…",Tue Oct 02 16:20:03 +0000 2018,0.0,0.0,0.0,1.0,21
@nytimes,"The FBI has completed its interview of Mark Judge. In a statement, Judge's lawyer said, “Mr. Judge completed his FB… https://t.co/FbpaysTbBh",Tue Oct 02 16:10:04 +0000 2018,0.0,0.0,0.0,1.0,22
@nytimes,"RT @nytimesbooks: A Ted Talk leads to a confession — ""my mother was a heroin addict"" — which leads to a graphic memoir by Jarrett J. Krosoc…",Tue Oct 02 16:00:11 +0000 2018,-0.4939,0.0,0.138,0.862,23
@nytimes,"Time’s Up, the initiative created by women in Hollywood in response to the #MeToo movement, named Lisa Borders, pre… https://t.co/UKIQYEuDcA",Tue Oct 02 15:45:05 +0000 2018,0.25,0.095,0.0,0.905,24
@nytimes,RT @karenyourish: Just four of more than two dozen potential witnesses were on the Republicans’ initial list to the FBI. https://t.co/Vz0dl…,Tue Oct 02 15:30:13 +0000 2018,0.0,0.0,0.0,1.0,25
@nytimes,"After the Ivy League changed its kickoff rules in 2016, adjusting the kickoff and touchback lines by just five yard… https://t.co/HsMtMQKylJ",Tue Oct 02 15:15:08 +0000 2018,0.0,0.0,0.0,1.0,26
@nytimes,"If Bob Woodward, journalist and author of “Fear: Trump in the White House,” was hosting a literary dinner party, wh… https://t.co/s60u9QU0HU",Tue Oct 02 15:00:12 +0000 2018,0.4019,0.124,0.0,0.876,27
@nytimes,"RT @emmagf: After six driver suicides in New York, taxi drivers are talking more openly about depression. “When you have nothing to do, we…",Tue Oct 02 14:46:04 +0000 2018,-0.6077,0.0,0.147,0.853,28
@nytimes,"""There's a narrative of what rape looks like and what kind of person you have to be to be a victim or a perpetrator… https://t.co/npXtxzuDU1",Tue Oct 02 14:30:12 +0000 2018,-0.6486,0.088,0.24,0.671,29
@nytimes,RT @rpogrebin: We got the police report: Kavanaugh was involved in a bar fight at Yale in 1985 @benprotess @emilybazelon @RebeccaRuiz @Stev…,Tue Oct 02 14:16:03 +0000 2018,-0.3818,0.0,0.115,0.885,30
@nytimes,"RT @nytimesbusiness: Tesla Model 3 production is up, but the company is still having trouble delivering the cars to drivers https://t.co/lK…",Tue Oct 02 14:07:04 +0000 2018,-0.5499,0.0,0.157,0.843,31
@nytimes,A New York City bus driver involved in a fatal accident with a cyclist was found guilty of failing to yield the rig… https://t.co/bfN9OccWZE,Tue Oct 02 14:00:12 +0000 2018,-0.9136,0.0,0.428,0.572,32
@nytimes,Here's everything you need to know for the midterm elections https://t.co/Wsqhk4vNN1,Tue Oct 02 13:45:08 +0000 2018,0.0,0.0,0.0,1.0,33
@nytimes,"""I think the character is incredibly important, maybe now more than ever,"" said the writer of a new Captain Marvel… https://t.co/vptSUR9HYE",Tue Oct 02 13:29:05 +0000 2018,0.2716,0.099,0.0,0.901,34
@nytimes,RT @nytopinion: .@PaulKrugman: My guess is that Kavanaugh's privileged roots are precisely why he’s so angry https://t.co/9R4K79fdWt,Tue Oct 02 13:15:07 +0000 2018,-0.3272,0.131,0.192,0.677,35
@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/wXfjnUG3Wd https://t.co/prXeCCDyYw,Tue Oct 02 13:00:12 +0000 2018,0.0,0.0,0.0,1.0,36
@nytimes,"In an election year that has included alarming portents of global warming, the one place that climate change rarely… https://t.co/jRRjeURwY0",Tue Oct 02 12:44:03 +0000 2018,0.0258,0.076,0.071,0.853,37
@nytimes,Brett Kavanaugh's friends and former classmates have painted contrasting images of his past. Seth Meyers seized on… https://t.co/BDOfTR1Aix,Tue Oct 02 12:30:10 +0000 2018,0.4767,0.154,0.0,0.846,38
@nytimes,"Across the Carolinas, Florence remains far from over https://t.co/VxAHK484Af https://t.co/jtY6xN1DNx",Tue Oct 02 12:14:04 +0000 2018,0.0,0.0,0.0,1.0,39
@nytimes,"Charles Aznavour's career spanned the history of the chanson realiste, the unvarnished tales of unrequited love, lo… https://t.co/VEsYuHDGVv",Tue Oct 02 12:10:07 +0000 2018,0.6369,0.198,0.0,0.802,40
@nytimes,"Your daily @DealBook Briefing:

• What's wrong with California's board quota plan.

• GE's new chief has a lot to f… https://t.co/jJ4GyJ5zez",Tue Oct 02 12:00:14 +0000 2018,-0.4767,0.0,0.147,0.853,41
@nytimes,"Officials said that at least 1,234 people in Indonesia had died. Others, still uncounted, lie in the rubble of ruin… https://t.co/VW8Ec3DZ5n",Tue Oct 02 11:45:05 +0000 2018,-0.5574,0.0,0.153,0.847,42
@nytimes,"Louis C.K. returned to the Comedy Cellar, where a new policy lets uncomfortable customers leave, their check picked… https://t.co/pZQZ655KPR",Tue Oct 02 11:30:11 +0000 2018,-0.0772,0.117,0.178,0.704,43
@nytimes,"More of Brett Kavanaugh's former classmates are now coming forward with personal stories 
https://t.co/PEKa867VgI",Tue Oct 02 11:15:07 +0000 2018,0.0,0.0,0.0,1.0,44
@nytimes,American and Chinese Warships came perilously close to colliding in the disputed waters of the South China Sea https://t.co/2qv7K4X3T3,Tue Oct 02 11:00:02 +0000 2018,-0.5267,0.0,0.252,0.748,45
@nytimes,Video: How the Indonesia earthquake made soil flow like water https://t.co/5NK95hKpYq,Tue Oct 02 10:50:03 +0000 2018,0.3612,0.2,0.0,0.8,46
@nytimes,Amazon says it will raise base pay for all its U.S. workers to $15 an hour and is planning to lobby for a higher na… https://t.co/KUQPPZVqj1,Tue Oct 02 10:46:39 +0000 2018,0.1027,0.107,0.053,0.84,47
@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/tS6sdHdjNM https://t.co/i7FBxtd2qE,Tue Oct 02 10:40:06 +0000 2018,0.0,0.0,0.0,1.0,48
@nytimes,"""Increasing diversity of all kinds was always going to be a journey. We will get there. But let's not do anything t… https://t.co/ygB7Yn2hJg",Tue Oct 02 10:31:00 +0000 2018,0.0,0.0,0.0,1.0,49
@nytimes,"Breaking News: The Nobel Prize in Physics was awarded to scientists from the U.S., Canada and France for their work… https://t.co/IfzHUNcDop",Tue Oct 02 10:22:55 +0000 2018,0.7184,0.24,0.0,0.76,50
@nytimes,A look at the 5 senators who will decide Brett Kavanaugh's fate https://t.co/QZRA0qGVSg https://t.co/7xjVVcVEmi,Tue Oct 02 10:15:08 +0000 2018,0.0,0.0,0.0,1.0,51
@nytimes,RT @adamjdean: A mosque damaged by the earthquake and tsunami in #palu @nytimes https://t.co/gPy5SJRtm5,Tue Oct 02 09:49:52 +0000 2018,-0.4404,0.0,0.195,0.805,52
@nytimes,"RT @jotted: Excellent deep dive on China's healthcare system by @suilee. Dystopian, heart breaking and alarming. Patients make their own ca…",Tue Oct 02 09:45:07 +0000 2018,0.4939,0.153,0.062,0.785,53
@nytimes,RT @nytimesworld: A 16-year-old boy in Turkey has been sentenced to prison for kissing his 13-year-old girlfriend after teachers found his…,Tue Oct 02 09:31:04 +0000 2018,0.0772,0.147,0.175,0.677,54
@nytimes,Seven Germans have been arrested on suspicion of building a far-right terrorist organization https://t.co/8IsaAAvlyB,Tue Oct 02 09:15:05 +0000 2018,-0.886,0.0,0.51,0.49,55
@nytimes,"A website tallies up apologies from the Twitter accounts of 25 British rail companies. All together, they have twee… https://t.co/xumnsEdDsu",Tue Oct 02 09:00:18 +0000 2018,0.0,0.0,0.0,1.0,56
@nytimes,A company in New Zealand that let its employees work 4 days a week while being paid for 5 said the experiment was s… https://t.co/zKmIx3n6Zf,Tue Oct 02 08:45:03 +0000 2018,0.0,0.0,0.0,1.0,57
@nytimes,"A heckler at a political event is hardly unusual. But the woman, who was later arrested, was no ordinary heckler, s… https://t.co/IFMnleuKvS",Tue Oct 02 08:30:08 +0000 2018,-0.7876,0.0,0.279,0.721,58
@nytimes,North Korea accused the Trump administration of demanding too much but offering too few concessions https://t.co/47VwyBaG20,Tue Oct 02 08:15:07 +0000 2018,-0.2617,0.0,0.179,0.821,59
@nytimes,"""While California’s impulse is clearly on the right side of history, the way the rule was enacted is so misguided t… https://t.co/blW1Rr5TVG",Tue Oct 02 08:00:06 +0000 2018,0.4019,0.114,0.0,0.886,60
@nytimes,Photographers captured the grim and desperate aftermath of the earthquake and tsunami that struck eastern Indonesia https://t.co/oVvy4A9wwg,Tue Oct 02 07:45:01 +0000 2018,-0.7906,0.0,0.364,0.636,61
@nytimes,"Mai Khoi, once a conventional pop star, is now a protest singer who challenges Vietnam’s political status quo. “Eve… https://t.co/BQYUVOR0wl",Tue Oct 02 07:33:03 +0000 2018,-0.1779,0.067,0.104,0.829,62
@nytimes,"The death toll in Friday’s earthquake and tsunami in Indonesia has risen to at least 1,234 people, officials say https://t.co/QAusuXu2BD",Tue Oct 02 07:27:44 +0000 2018,-0.5994,0.0,0.17,0.83,63
@nytimes,Entire neighborhoods have been devastated in and around Palu https://t.co/E1avLeyRjA,Tue Oct 02 07:15:04 +0000 2018,-0.6124,0.0,0.308,0.692,64
@nytimes,This rabbi is in charge of figuring out how to deal with clean meat — meat that is grown in laboratories from anima… https://t.co/jGBf7LrLvs,Tue Oct 02 07:00:15 +0000 2018,0.4019,0.109,0.0,0.891,65
@nytimes,"Chad Ludington, one of Judge Kavanaugh’s Yale classmates, said the altercation happened after a UB40 concert https://t.co/2npPthWwhS",Tue Oct 02 06:45:06 +0000 2018,0.0,0.0,0.0,1.0,66
@nytimes,Map: The scale of the destruction of the Indonesia tsunami that left more than 800 people dead https://t.co/yFtezqCN1u,Tue Oct 02 06:30:06 +0000 2018,-0.8402,0.0,0.333,0.667,67
@nytimes,RT @nytrealestate: Looking to buy an apartment in Manhattan? Now might be the time — regardless of your budget https://t.co/Yn0h5serxI,Tue Oct 02 06:15:09 +0000 2018,0.0,0.0,0.0,1.0,68
@nytimes,Tesla has reported that it is selling almost all of the cars it is making. But internet sleuths have found large nu… https://t.co/RYLJnujaX5,Tue Oct 02 06:00:02 +0000 2018,0.0,0.0,0.0,1.0,69
@nytimes,That Silicon Valley billionaire who wants to close a road to the beach because it runs through his property? The Su… https://t.co/ewEuvi1obb,Tue Oct 02 05:45:08 +0000 2018,0.0,0.0,0.0,1.0,70
@nytimes,"Antonio Delgado, who is running for Congress in New York, is a Rhodes scholar and Harvard Law graduate. The G.O.P.… https://t.co/gvtO0JbCEM",Tue Oct 02 05:30:02 +0000 2018,0.0,0.0,0.0,1.0,71
@nytimes,RT @photojournalism: Tomorrow's front page story on the tsunami aftermath by @adamjdean @hkbeech and @RCPaddock https://t.co/DMU3sZBkFP htt…,Tue Oct 02 05:21:48 +0000 2018,0.0,0.0,0.0,1.0,72
@nytimes,"RT @ElisabethMalkin: Tuesday is the 50th anniversary of the Tlatelolco massacre, when Mexican soldiers massacred Mexican students. My story…",Tue Oct 02 05:15:04 +0000 2018,0.0,0.0,0.0,1.0,73
@nytimes,"Louis C.K. unexpectedly returned to the Comedy Cellar, where a new policy lets uncomfortable customers leave, their… https://t.co/t1U8u7pZVy",Tue Oct 02 05:00:49 +0000 2018,-0.0772,0.123,0.187,0.69,74
@nytimes,"In her first big solo trip abroad, Melania Trump is scheduled to visit 4 African countries in the span of a week: G… https://t.co/QbeeVlg7v0",Tue Oct 02 04:47:04 +0000 2018,0.0,0.0,0.0,1.0,75
@nytimes,"Voters in Quebec selected a center-right party to take control of the provincial government, in the first election… https://t.co/4fSIXlIDXX",Tue Oct 02 04:32:06 +0000 2018,0.4019,0.137,0.0,0.863,76
@nytimes,"In Tennessee, President Trump went on an insult spree against his potential 2020 opponents: Joe Biden, Elizabeth Wa… https://t.co/HXP2dxrzrp",Tue Oct 02 04:17:04 +0000 2018,-0.5106,0.0,0.155,0.845,77
@nytimes,"Days after the Indonesia tsunami, hungry residents were begging for aid, armed men were foraging shuttered stores,… https://t.co/6SF1cTpr0B",Tue Oct 02 04:02:02 +0000 2018,0.0,0.0,0.0,1.0,78
@nytimes,"RT @JohnBranchNYT: Update from a year ago: The girls still play soccer. They’re on different teams now, so I don’t know if Stacee’s daughte…",Tue Oct 02 03:53:04 +0000 2018,0.34,0.103,0.0,0.897,79
@nytimes,It's estimated that around 30% of ambulance rides are unnecessary. That's an expense that adds up. https://t.co/vI0NCo6MRO,Tue Oct 02 03:47:04 +0000 2018,0.0,0.0,0.0,1.0,80
@nytimes,"RT @nytopinion: The privilege of being a white man isn’t what it used to be. That racial resentment, @PaulKrugman writes, is what drives su…",Tue Oct 02 03:32:02 +0000 2018,-0.1027,0.095,0.11,0.795,81
@nytimes,"A year ago, Regina Harris and Billy Bob Mason were among those who fled a music festival in Las Vegas. On Monday, t… https://t.co/vmFhQkRKIo",Tue Oct 02 03:22:04 +0000 2018,0.4939,0.132,0.0,0.868,82
@nytimes,RT @SherylNYT: Democrats are pushing a new line of attack against Brett Kavanaugh: Questions about his truthfulness &amp; temperament. My lates…,Tue Oct 02 03:11:04 +0000 2018,-0.1027,0.113,0.13,0.756,83
@nytimes,"Senator Jeff Flake says the new investigation of Judge Kavanaugh should look fully at any ""current, credible"" alleg… https://t.co/EMNNBaI7yZ",Tue Oct 02 03:02:07 +0000 2018,0.0,0.0,0.0,1.0,84
@nytimes,Drug lords kill witnesses. Here's how the ones in El Chapo’s case are being protected. https://t.co/y7xc56EVp6,Tue Oct 02 02:47:06 +0000 2018,-0.4215,0.134,0.218,0.648,85
@nytimes,"Who the FBI has interviewed in the Kavanaugh investigation — and who it has not
https://t.co/atgqqXfxDC",Tue Oct 02 02:32:05 +0000 2018,0.0,0.0,0.0,1.0,86
@nytimes,"RT @emmagf: It's official. The Verrazzano-Narrows Bridge now has two z’s. As Gay Talese (who covered the bridge opening in 1964) told me, “…",Tue Oct 02 02:17:00 +0000 2018,0.0,0.0,0.0,1.0,87
@nytimes,Jemele Hill discussed her move to The Atlantic after parting ways with ESPN https://t.co/YYASRz8LnY,Tue Oct 02 02:03:11 +0000 2018,0.0,0.0,0.0,1.0,88
@nytimes,"When you think of great stand-up comics of the 1970s, Elayne Boosler should come to mind, but she's the master who'… https://t.co/TSFXuYfAcO",Tue Oct 02 01:47:04 +0000 2018,0.3716,0.108,0.0,0.892,89
@nytimes,Applying for your first job out of college? Not having much luck? One recent graduate's strategy: Put yourself out… https://t.co/hiojFQ77Wf,Tue Oct 02 01:30:14 +0000 2018,-0.4291,0.0,0.13,0.87,90
@nytimes,RT @nytopinion: @tribelaw: My decades of observing the court’s work and arguing cases there convince me that Brett Kavanaugh would need to…,Tue Oct 02 01:17:03 +0000 2018,-0.25,0.08,0.12,0.8,91
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ivaMcg6qRW,Tue Oct 02 01:02:06 +0000 2018,0.0,0.0,0.0,1.0,92
@nytimes,"A Border Patrol agent pleaded guilty to starting a fire at a gender-reveal party, causing a blaze that eventually c… https://t.co/JQ16dz3uVk",Tue Oct 02 00:47:05 +0000 2018,-0.3612,0.123,0.237,0.639,93
@nytimes,A New Jersey man died after contracting an infection from a brain-eating amoeba after visiting a water park https://t.co/usgYDBmT3z,Tue Oct 02 00:32:06 +0000 2018,-0.5574,0.0,0.194,0.806,94
@nytimes,"RT @alanblinder: Jimmy Carter turns 94 today, more than three years after he received a diagnosis of cancer. Right after that announcement…",Tue Oct 02 00:22:05 +0000 2018,-0.6597,0.0,0.18,0.82,95
@nytimes,"At the #nytnewrules summit, 

@susanchira and @jessicabennett sat down to talk about #MeToo, the Kavanaugh hearings… https://t.co/ViptqPtWsZ",Tue Oct 02 00:12:03 +0000 2018,0.0,0.0,0.0,1.0,96
@nytimes,Detailed new U.S. maps show how neighborhoods shape children for life https://t.co/YWd2NECIUa,Tue Oct 02 00:02:38 +0000 2018,0.0,0.0,0.0,1.0,97
@nytimes,The revised Nafta deal does not eliminate the steep steel and aluminum tariffs that President Trump imposed on Cana… https://t.co/4Ef65V8pn0,Mon Oct 01 23:47:01 +0000 2018,-0.0772,0.0,0.064,0.936,98
@nytimes,"As an undergraduate student at Yale, Brett Kavanaugh was involved in an altercation at a local bar during which he… https://t.co/AEMP5vg8Sk",Mon Oct 01 23:35:07 +0000 2018,0.0,0.0,0.0,1.0,99
@nytimes,RT @SteveEder: NEW: Kavanaugh was questioned by police after a bar fight in 1985 that resulted in one person going to the hospital. Judge K…,Mon Oct 01 23:23:44 +0000 2018,-0.4588,0.0,0.154,0.846,100
